dataset_name,method_name,ARI,Purity,RI,NMI,Runtime
UCR_GunPointMaleVersusFemale,BURST_2S,0.3161167051724343,0.8399014778325123,0.6579821200510856,0.3498827756334145,13.093747854232788
UCR_BirdChicken,BURST_2S,-0.0035511363636363635,0.6388888888888888,0.5015873015873016,0.10714998019238595,14.582458972930908
UCR_Wine,BURST_2S,0.009906814759036145,0.6,0.5054545454545455,0.021028155976406823,18.47347640991211
UCR_ElectricDevices,BURST_2S,-0.004979588649332539,0.2510351275544277,0.4700011688373563,0.08815652659814535,745.800703048706
UCR_FaceFour,BURST_2S,0.04223623769684009,0.43564356435643564,0.44415841584158416,0.18089067303896947,29.662646293640137
UCR_WordSynonyms,BURST_2S,0.03165943835972617,0.252760736196319,0.36929802083176316,0.10095235770012617,35.2074658870697
UCR_HouseTwenty,BURST_2S,0.18016702500098003,0.7291666666666666,0.5896464646464646,0.20732729477269235,3244.8956639766693
UCR_BeetleFly,BURST_2S,-0.00997506234413965,0.6388888888888888,0.5,0.11489901765172442,13.400243520736694
UCR_SemgHandGenderCh2,BURST_2S,0.08438889204573806,0.6481481481481481,0.5420683971981871,0.060887550884375544,565.0599462985992
UCR_Lightning7,BURST_2S,0.2115091060953716,0.3875968992248062,0.6529796511627907,0.37397425727409705,29.829274654388428
UCR_GunPointAgeSpan,BURST_2S,0.04774191105360723,0.6822660098522167,0.5222526302986074,0.12721373005688713,12.269599199295044
UCR_Car,BURST_2S,0.0727727048492759,0.3333333333333333,0.5771893388715819,0.19981238093309614,49.47127819061279
UCR_GunPointOldVersusYoung,BURST_2S,0.0549102783222039,0.6970443349753694,0.5262421699203308,0.12296808953936678,13.343521356582642
UCR_WormsTwoClass,BURST_2S,0.004918860467677706,0.648068669527897,0.4924892703862661,0.011695159064719478,107.68715333938599
UCR_BME,BURST_2S,0.2628397245382859,0.7901234567901234,0.7163561076604554,0.3787001096818599,12.356558799743652
UCR_InsectEPGRegularTrain,BURST_2S,0.28699295012789267,0.6964285714285714,0.6631336405529954,0.30450269769158056,59.57095766067505
UCR_UMD,BURST_2S,0.11852863340542402,0.5802469135802469,0.5781765202055057,0.23230539963214966,13.777016639709473
UCR_Ham,BURST_2S,-0.01856043528420327,0.42487046632124353,0.49228195164075994,0.11652259945206148,25.340287685394287
UCR_ShapesAll,BURST_2S,0.005263300339447291,0.024074074074074074,0.41818899529742903,0.15074478889155085,92.73234748840332
UCR_PigAirwayPressure,BURST_2S,0.0044881236579032285,0.03558718861209965,0.6192679206914082,0.23560602827869676,1302.0098855495453
UCR_PigCVP,BURST_2S,0.000937156934423114,0.017793594306049824,0.1364006100660905,0.0967503930013489,966.8278167247772
UCR_PigArtPressure,BURST_2S,0.08212177012080918,0.060498220640569395,0.8533553634977122,0.5137896146139517,1133.761806488037
UCR_FiftyWords,BURST_2S,0.018523978488450814,0.19754601226993865,0.4376961456716058,0.15982641138283477,38.556987285614014
UCR_Crop,BURST_2S,0.04563536270366143,0.05675925925925926,0.6816480701267034,0.1645345409682091,763.848201751709
UCR_PLAID,BURST_2S,0.1267028890174303,0.28645294725956566,0.6613954065957124,0.27372767941395343,647.4145224094391
UCR_CricketY,BURST_2S,0.029101078882513554,0.10968660968660969,0.5229322376255329,0.06974642160018427,27.36741805076599
UCR_Symbols,BURST_2S,0.22025382714503228,0.4411764705882353,0.6276933165123556,0.5029867254655528,61.51726794242859
UCR_ProximalPhalanxTW,BURST_2S,0.34422996484806656,0.7211009174311926,0.7581489476524554,0.4396802270355688,11.274633646011353
UCR_Fungi,BURST_2S,0.18707054644223078,0.3858695652173913,0.7679971489665004,0.6324522894820366,12.282265663146973
UCR_CricketX,BURST_2S,0.009574866895677249,0.10826210826210826,0.4023962511836977,0.08327364713299648,28.445990562438965
UCR_Earthquakes,BURST_2S,0.007251105999401781,0.8,0.3861940515685932,0.00871325109344092,26.26508140563965
UCR_GesturePebbleZ1,BURST_2S,0.2804445455230151,0.5547445255474452,0.7464238924092939,0.4979505613678321,24.6378231048584
UCR_DodgerLoopWeekend,BURST_2S,0.49301580642638243,0.9020979020979021,0.7565251649758692,0.4027667495726384,30.745335817337036
UCR_EthanolLevel,BURST_2S,0.002142672946855378,0.2975663716814159,0.5926974000137203,0.008655327105396663,1310.175761938095
UCR_ECG5000,BURST_2S,0.7618881077105027,0.9255555555555556,0.8823172556864488,0.6085825527756596,220.7213475704193
UCR_UWaveGestureLibraryY,BURST_2S,0.17989122283730682,0.23368891094021335,0.7317135869468198,0.2603420102425803,366.7171347141266
UCR_FacesUCR,BURST_2S,0.02212017889391561,0.14617283950617285,0.3335890304006246,0.16942939490861209,75.56455779075623
UCR_CinCECGTorso,BURST_2S,0.011333648910310485,0.32003129890453835,0.6069217882777391,0.023441299041218666,1208.021802186966
UCR_Herring,BURST_2S,-0.00012162164947816067,0.603448275862069,0.49835082458770613,0.01729488488036455,50.399755239486694
